,name,r_avg,a_avg
494, 아미 해머,8.3125,42016.666666666664
495, 이명희,7.9,NULL
496, F. 머레이 아브라함,7.668000000000001,492699.2
497, 장은숙,7.571250000000001,34532.875
498, 나가사와 마사미,7.175000000000001,6468.5
499, 조복래,7.768000000000001,1038174.6
500, 김정태,7.703333333333333,433241.5
501, 견자단,7.74,151500.0
502, 신온유,NULL,NULL
503, 루카스 제이드 주만,NULL,NULL
504, 천우희,7.983333333333333,185166.66666666666
505, 전진아,NULL,NULL
506, 조 맨가니엘로,6.24,603049.3333333334
507, 마츠모토 가쿠,8.635,65500.0
508, 멜리사 맥카시,8.19,729250.0
509, 위훈,NULL,NULL
510, 레벨 윌슨,7.7299999999999995,430000.0
511, 맥켄지 데이비스,8.41,696250.0
512, 아니카 베데르코프,8.99,37000.0
513, 사라 베이커,NULL,NULL
514, 줄리엣 곰버트,NULL,NULL
515, 고경표,7.671428571428572,3533333.3333333335
516, 맥스 찰스,8.2675,2432500.0
517, 박준금,7.8180000000000005,593505.0
518, 장영남,8.056666666666667,1059167.7142857143
519, 케이제이 슈록,NULL,NULL
520, 쿠츠나 시오리,8.467500000000001,949211.25
521, 리브 슈라이버,7.923333333333333,281666.6666666667
522, 공효진,8.152857142857142,1486012.2857142857
523, 이노우에 카즈히코,NULL,NULL
524, 박혁권,7.565,534557.0
525, 미야무라 유코,NULL,NULL
526, 김지율,6.74,1155000.0
527, 아네스 자우이,7.556666666666666,9909.0
528, 정승욱,NULL,NULL
529, 스티븐 볼드윈,8.49,280000.0
530, 토미 리 존스,8.16,627478.5
531, 제시카 로테,8.2125,459679.0
532, 레지 와츠,NULL,NULL
533, 최희서,7.881666666666668,1178939.3333333333
534, 이상윤,7.942499999999999,1074250.0
535, 하람두,6.165,32000.0
536, 시노하라 료코,8.643333333333333,33761.0
537, 이민형,NULL,NULL
538, 리사 쿠드로,8.19,580500.0
539, 토마츠 하루카,NULL,NULL
540, 레아 미셀,7.98,290000.0
541, 이안 맥켈런,8.262,1210503.6
542, 히라마키 진,8.45,82500.0
543, 알베트 블리크펠트,NULL,NULL
544, 천정명,6.72,220207.75
545, 브루스 던,8.54,143063.0
546, 김해숙,8.536000000000001,2930035.8333333335
547, 레오노어 바레라,6.166666666666667,10792.666666666666
548, 발리에리 르메르시,7.4075,10427.0
549, 팔두트 샤르마,9.34,1648189.0
550, 키드 커디,7.145,33600.25
551, 소정환,NULL,NULL
552, 존 파브로,8.901666666666666,7570000.0
553, 팀 로스,5.79,5185.0
554, 안탁령,6.195,28000.0
555, 유장영,7.49,170000.0
556, 정국,NULL,NULL
557, 크리스티나 애플게이트,8.43,290000.0
558, 변영희,NULL,NULL
559, 제프 브리지스,8.164285714285715,838285.7142857143
560, 이총각,NULL,NULL
561, 존 햄,7.47,4155.0
562, 이시영,NULL,NULL
563, 코바야시 사나에,NULL,NULL
564, SM ROOKIES,NULL,NULL
565, 줄레이카 로빈슨,7.855,80000.0
566, 장유,8.505,76011.66666666667
567, 빌리 블레처,9.14,4960.0
568, 딘 노리스,7.0475,24971.666666666668
569, 이연희,7.452857142857143,1357142.857142857
570, 크리스토퍼 멜로니,7.1850000000000005,10683.5
571, 아케사카 사토미,NULL,NULL
572, 코미야 아리사,6.99,13356.0
573, 전도연,7.54,2053333.3333333333
574, 김재철,8.352,4043800.0
575, 알렉 볼드윈,8.44,308309.6666666667
576, 방지원,NULL,NULL
577, 최오식,NULL,NULL
578, 안드레이 메르즈리킨,6.695,23334.0
579, 윤덕용,NULL,NULL
580, 사챠 바론 코헨,8.232000000000001,2148437.0
581, 파울라 베사라,7.38,61000.0
582, 캐리 엘위스,5.89,9419.5
583, 김리흔,NULL,NULL
584, 게드 엘마레,8.28,109210.25
585, C.G. 웬젤,NULL,NULL
586, 장성호,NULL,NULL
587, 오인성,NULL,NULL
588, 토니 레볼로리,8.2675,3861750.0
589, 김신우,NULL,NULL
590, 엘리슨 레이 로젠펠드,6.69,29000.0
591, 키건 마이클 키,8.228,2083750.0
592, 스다 마사키,8.672500000000001,12333.6
593, 오데야 러쉬,7.922,105091.75
594, 임자걸,NULL,NULL
595, 마틴 프리먼,8.4475,3516721.5
596, 김인권,NULL,NULL
597, 천호진,7.1499999999999995,2536333.3333333335
598, 스콧 이스트우드,8.01142857142857,990810.7142857143
599, 김가령,NULL,NULL
600, 심은하,7.07,NULL
601, 존 코베트,8.25,171250.0
602, 필립 버그,9.06,93000.0
603, 에두와르도 슐츠,NULL,NULL
604, 존 번탈,8.228333333333333,239607.5
605, 수라즈 샤르마,7.786666666666666,683707.0
606, 신정훈,NULL,NULL
607, 기무라 요시노,8.163333333333332,19705.333333333332
608, 대니 분,8.255,10583.75
609, 안피사 체크호바,8.34,46000.0
610, 올리비아 문,7.772499999999999,814454.25
611, 설리반 스탭플턴,8.013333333333334,534426.3333333334
612, AJ 보웬,7.6,13000.0
613, 김정아,8.8,940000.0
614, 글렌 핸사드,8.155000000000001,141500.0
615, 이토 카나에,NULL,NULL
616, 베일리 매디슨,8.156666666666666,31999.0
617, 이안 그루퍼드,7.790000000000001,355684.0
618, 시바사키 코우,8.35,134875.0
619, 오오사카 료타,NULL,NULL
620, 정인선,7.246,156390.6
621, 올리비아 콜맨,8.753333333333334,119333.33333333333
622, 사라 제시카 파커,7.4375,27987.25
623, 도미닉 웨스트,8.375714285714285,470714.28571428574
624, 앤 해서웨이,7.7025,493750.0
625, 류의도,8.65,62000.0
626, 하야미 사오리,NULL,NULL
627, 허위주,5.734999999999999,31880.5
628, 다윈 쇼,7.503333333333333,1145000.0
629, 강금연,NULL,NULL
630, J.K. 시몬스,8.475,2716013.0
631, 폴라 맬콤슨,7.456666666666666,493327.0
632, 성룡,5.482857142857142,8942.0
633, 조덕희,NULL,NULL
634, 쿠기미야 리에,NULL,NULL
635, 김소영,NULL,NULL
636, 조재윤,NULL,NULL
637, 박소라,NULL,NULL
638, 아오야기 후미코,8.67,31000.0
639, 강지환,6.816666666666667,1126192.6666666667
640, 아담 샌들러,8.69,1070000.0
641, 김범,6.688333333333333,874333.3333333334
642, 야마구치 유리코,NULL,NULL
643, 에무라 유우토,NULL,NULL
644, 토우야마 나오,NULL,NULL
645, 프랑수아 시빌,8.898,36317.0
646, 스기모토 유,8.346666666666668,82614.0
647, 홍석,NULL,NULL
648, 하동훈,NULL,NULL
649, 마티유 아말릭,8.44,40333.333333333336
